Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.191;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;30;5;35;0;0;3;32;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.255;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;4;36;40;0;0;2;38;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.183;4º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;23;5;28;0;0;0;28;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.244;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;20;4;24;0;0;1;23;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.224;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;6;11;17;0;0;0;17;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.202;3º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;18;5;23;0;0;1;22;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.251;1º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho (MNP);Noite;20;20;40;0;0;3;37;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.236;2º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;11;18;29;0;0;3;26;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.874;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;28;12;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.699;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;27;13;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.729.131;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;26;10;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.992;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;27;11;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.768;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;27;14;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.668;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;23;17;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.729.109;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;17;20;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.774;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;9;31;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.691;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;11;29;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.746;2ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;15;23;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.965;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;16;22;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.619;1ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;17;23;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.645;1ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;26;14;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.971;3ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;24;8;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu;135;300.728.760;2ª Série;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;22;13;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Dr. Luiz Zuiani);135.04 - Ext/Etec;300.744.020;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Manhã;14;26;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Dr. Luiz Zuiani);135.04 - Ext/Etec;300.744.027;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Manhã;19;18;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Dr. Luiz Zuiani);135.04 - Ext/Etec;300.744.082;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec (Intercomplementar);Manhã;14;19;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Dr. Luiz Zuiani);135.04 - Ext/Etec;300.744.026;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec (Intercomplementar);Manhã;14;27;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Ernesto Monte);135.01 - Ext/Etec;300.728.161;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;5;28;0;0;3;25;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Ernesto Monte);135.01 - Ext/Etec;300.728.154;1º Módulo;Técnico;Gestão e Negócios;Gestão;Transações Imobiliárias;Noite;18;12;30;0;0;2;28;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Ernesto Monte);135.01 - Ext/Etec;300.728.146;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;23;11;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Prof. Antonio Guedes de Azevedo);135.06 - Ext/Etec;300.744.096;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Integral;24;16;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Prof. Antonio Guedes de Azevedo);135.06 - Ext/Etec;300.744.093;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Integral;12;13;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (EE Prof. Antonio Guedes de Azevedo);135.06 - Ext/Etec;300.744.089;3ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec (Intercomplementar);Integral;10;15;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu (Faculdade de Odontologia de Bauru da USP - Bauru);135.3 - Cd_Cps;300.728.176;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Saúde Bucal;Noite;36;4;40;0;0;8;32;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu / Fatec de Bauru;135/196 - Etec/Fatec;300.728.121;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;8;32;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu / Fatec de Bauru;135/196 - Etec/Fatec;300.728.131;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;12;26;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Bauru;Bauru/Araçatuba;Etec Rodrigues de Abreu / Fatec de Bauru;135/196 - Etec/Fatec;300.728.110;1ª Série;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-AMS;Manhã;10;30;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.686.466;3º Módulo;Técnico;Produção Alimentícia;Agropecuária;Agroindústria;Noite;10;10;20;15;0;0;5;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.686.461;1º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;16;13;29;20;0;0;9;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.686.463;2º Módulo;Técnico;Produção Industrial;Química;Química;Noite;16;19;35;20;0;0;15;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.711.605;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;12;10;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.711.540;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;18;10;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.711.505;1ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;17;18;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.711.522;2ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;13;22;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.711.591;3ª Série;Integrado;Recursos Naturais;Agropecuária;Agropecuária - MTec-PI;Manhã e Tarde;18;14;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.711.511;1ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;7;28;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.711.553;2ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;10;22;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.711.619;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;9;21;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Cabrália Paulista;Bauru/Araçatuba;Etec Astor de Mattos Carvalho;038;300.711.516;1ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;13;22;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.537;2º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;19;13;32;0;0;1;31;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.531;1º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;25;15;40;1;0;2;37;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.552;2º Módulo;Técnico;Produção Industrial;Química;Química;Noite;14;11;25;0;0;2;23;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.548;1º Módulo;Técnico;Produção Industrial;Química;Química;Noite;22;18;40;2;0;8;30;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.560;3º Módulo;Técnico;Produção Industrial;Química;Química;Noite;15;14;29;1;0;2;26;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.080;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;26;14;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.313;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;18;21;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.710.992;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;10;30;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.062;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;8;31;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.461;3ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - Mtec-N;Noite;15;20;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.453;1ª Série;Integrado;Infraestrutura;Construção Civil;Edificações - Mtec-N;Noite;20;20;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.330;1ª Série;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;25;15;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.346;2ª Série;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;23;17;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.359;3ª Série;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;24;13;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.513;2ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;15;25;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.518;3ª Série;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;28;11;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro;244;300.711.526;3ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;35;3;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro (EE Virgilio Capoani);244.01 - Ext/Etec;300.711.568;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;25;10;35;0;0;4;31;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro (EE Virgilio Capoani);244.01 - Ext/Etec;300.711.575;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;22;5;27;1;0;2;24;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Lençóis Paulista;Bauru/Araçatuba;Etec Cidade do Livro (EE Virgilio Capoani);244.01 - Ext/Etec;300.711.571;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;21;11;32;1;0;0;31;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Pederneiras;Bauru/Araçatuba;Etec Professor Urias Ferreira (EE Anchieta);090.01 - Ext/Etec;300.688.639;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;32;8;40;0;0;2;38;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Pederneiras;Bauru/Araçatuba;Etec Professor Urias Ferreira (EE Anchieta);090.01 - Ext/Etec;300.688.649;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;19;20;39;0;0;2;37;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Pederneiras;Bauru/Araçatuba;Etec Professor Urias Ferreira (EE Anchieta);090.01 - Ext/Etec;300.688.642;2º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;29;8;37;0;0;3;34;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Pirajuí;Bauru/Araçatuba;Etec de Lins (EE Dr. Alfredo Pujol);148.06 - Ext/Etec;004.120.148;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Manhã;14;17;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Pirajuí;Bauru/Araçatuba;Etec de Lins (EE Dr. Alfredo Pujol);148.06 - Ext/Etec;003.120.148;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Manhã;24;12;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Pirajuí;Bauru/Araçatuba;Etec de Lins (EE Dr. Alfredo Pujol);148.06 - Ext/Etec;005.120.148;2ª Série;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec (Intercomplementar);Manhã;16;16;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Pirajuí;Bauru/Araçatuba;Etec de Lins (EE Dr. Alfredo Pujol);148.06 - Ext/Etec;006.120.148;3ª Série;Integrado;Recursos Naturais;Agropecuária;Agronegócio - MTec (Intercomplementar);Manhã;10;14;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Bauru;Pirajuí;Bauru/Araçatuba;Etec de Lins (EE Prof.ª Mria Angélica Marcondes);148.07 - Ext/Etec;002.120.148;2ª Série;Integrado;Gestão e Negócios;Comércio;Vendas - MTec (Intercomplementar);Manhã e Tarde;5;18;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Bariri;Bauru/Araçatuba;Etec Joaquim Ferreira do Amaral (EMEF Prof. Eurico Acçolini - Bariri);070.2 - Cd_Cps;300.707.146;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;5;7;12;0;0;1;11;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.713.481;1ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias;Manhã;18;17;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.713.515;2ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias;Manhã;20;15;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.713.543;3ª Série;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias;Manhã;23;12;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.723.255;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;19;2;21;0;0;7;14;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.723.236;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;8;31;2;0;6;23;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.723.244;2º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;5;29;34;2;0;13;19;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.723.258;3º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;9;26;35;4;0;8;23;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.723.239;1º Módulo;Técnico;Informação e Comunicação;Informática;Informática para Internet;Noite;10;30;40;0;0;17;23;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.723.261;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;12;11;23;0;0;7;16;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.723.246;2º Módulo;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;11;14;25;0;0;9;16;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.726.342;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;22;13;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.726.539;3ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;12;23;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.726.370;2ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;12;23;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.723.264;1ª Série;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-PI;Manhã e Tarde;14;21;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Barra Bonita;Bauru/Araçatuba;Etec Comendador João Rays;040;300.726.510;2ª Série;Integrado;Gestão e Negócios;Gestão;Secretariado - MTec-N;Noite;19;15;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Boracéia;Bauru/Araçatuba;Etec Professor Urias Ferreira (Centro de Treinamento Professora Djanir Sgavioli Sin - Boracéia);090.5 - Cd_Cps;300.688.635;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;22;9;31;0;0;6;25;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Dois Córregos;Bauru/Araçatuba;Etec Joaquim Ferreira do Amaral (EMEF Francisco Simões - Dois Córregos);070.3 - Cd_Cps;300.707.073;3º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;10;4;14;0;0;1;13;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Itapuí;Bauru/Araçatuba;Etec Joaquim Ferreira do Amaral (EMEF Manuel Rodrigues Ferreira - Itapuí);070.4 - Cd_Cps;300.707.056;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;28;12;40;0;0;22;18;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Jaú;Bauru/Araçatuba;Etec Joaquim Ferreira do Amaral;070;300.706.948;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;13;11;24;0;0;6;18;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Jaú;Bauru/Araçatuba;Etec Joaquim Ferreira do Amaral;070;300.706.896;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;10;4;14;0;0;3;11;0;0;0;0;0;0;0;0;0;0;
Bauru;Jaú;Jaú;Bauru/Araçatuba;Etec Joaquim Ferreira do Amaral;070;300.706.804;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;16;11;27;0;0;9;18;0;0;0;0;0;0;0;0;0;0;
