Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código da Unidade;Número da Turma; Turma;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Habilitação/Curso;Período;Sexo Feminino;Sexo Masculino;Total de Alunos; Médio na ETEC;Médio em outra ETEC;Médio fora do CPS;Médio Concluído;Aprovados;Promoção Parcial;Retidos por Frequência;Retidos por Rendimento; Retidos por Frequencia e Rendimento; Retenção Parcial;Desistências;Transferências Expedidas;Transferências Recebidas;Trancamentos
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;296.668.774;1ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;25;10;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec Martin Luther King (EE João Crispiniano Soares);085.03 - Ext/Etec;296.475.924;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;10;8;18;0;0;6;12;16;0;0;0;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec Martin Luther King (EE João Crispiniano Soares);085.03 - Ext/Etec;296.475.767;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;12;5;17;0;0;11;6;12;0;0;0;0;0;5;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec Martin Luther King (EE João Crispiniano Soares);085.03 - Ext/Etec;296.475.817;1º Módulo;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;13;8;21;0;0;3;18;14;0;0;0;0;0;6;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Coronel Ary Gomes);034.02 - Ext/Etec;296.647.803;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;24;13;37;0;0;12;25;23;0;0;0;8;0;6;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Coronel Ary Gomes);034.02 - Ext/Etec;296.647.910;2º Módulo;Técnico;Gestão e Negócios;Gestão;Comércio Exterior;Noite;11;3;14;0;0;1;13;8;0;0;1;1;0;4;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Coronel Ary Gomes);034.02 - Ext/Etec;296.647.944;2º Módulo;Técnico;Gestão e Negócios;Gestão;Qualidade;Noite;21;15;36;0;0;0;36;30;0;0;0;2;0;4;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapecerica da Serra;Grande São Paulo Sul/Baixada Santista;Etec de Embu (EM Belchior de Pontes - Itapecerica da Serra);241.4 - Cd_Cps;296.564.578;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;20;5;25;0;0;6;19;19;0;0;0;3;0;2;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.537.756;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;17;15;32;0;0;1;31;29;0;0;2;0;0;0;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.537.541;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;28;12;40;0;0;9;31;29;0;0;6;0;0;3;0;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.537.665;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;30;9;39;0;0;2;37;29;0;0;4;0;0;6;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.537.616;1º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;10;30;40;0;0;9;31;30;0;0;8;0;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.537.699;2º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;8;28;36;0;0;1;35;25;0;0;2;0;0;5;0;0;4;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.537.780;3º Módulo;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;4;20;24;0;0;6;18;19;0;0;4;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.537.723;3º Módulo;Técnico;Gestão e Negócios;Gestão;Logística;Noite;12;9;21;0;0;1;20;20;0;0;1;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.566.599;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;25;15;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.566.714;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;18;21;39;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.566.433;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;19;21;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.566.540;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;19;21;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.566.656;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;21;19;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.566.383;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;22;18;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;296.566.482;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;16;22;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.555.337;2º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;17;18;35;1;0;11;23;27;0;0;1;0;0;5;0;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.555.253;1º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;12;28;40;0;0;17;23;30;0;0;3;0;0;7;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.555.709;3º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;12;23;35;0;1;8;26;29;0;0;0;0;0;5;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.556.376;3º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;16;12;28;0;0;5;23;27;0;0;0;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.556.251;2º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;20;12;32;1;0;3;28;23;0;0;0;0;0;9;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.556.111;1º Módulo;Técnico;Segurança;Saúde;Segurança do Trabalho (MNP);Noite;18;22;40;0;0;9;31;32;0;0;4;0;0;4;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.630.460;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;30;10;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.630.874;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;26;12;38;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.630.700;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;28;14;42;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.630.981;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;8;32;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.631.252;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;6;34;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.631.609;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;8;32;40;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.631.682;2ª Série;Integrado;Turismo, Hospitalidade e Lazer;Lazer e Desenvolvimento Social;Eventos - MTec;Tarde;30;9;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.631.641;1ª Série;Integrado;Turismo, Hospitalidade e Lazer;Lazer e Desenvolvimento Social;Eventos - MTec;Tarde;32;8;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.631.716;3ª Série;Integrado;Turismo, Hospitalidade e Lazer;Lazer e Desenvolvimento Social;Eventos - MTec;Tarde;27;12;39;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.638.620;1ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;31;9;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.639.917;3ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;30;9;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;296.639.446;2ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;27;12;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba (EE Profª Edina Álvares Barbosa);249.02 - Ext/Etec;296.643.786;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec (Intercomplementar);Manhã;10;26;36;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba (EE Profª Edina Álvares Barbosa);249.02 - Ext/Etec;296.643.885;2ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec (Intercomplementar);Manhã;17;22;39;0;0;0;0;0;0;0;0;0;0;0;5;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba (EE Profª Edina Álvares Barbosa);249.02 - Ext/Etec;296.644.651;3ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec (Intercomplementar);Manhã;23;12;35;0;0;0;0;0;0;0;0;0;0;0;8;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.534.498;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;25;12;37;1;0;14;22;25;1;0;0;0;0;6;0;0;5;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.535.743;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;17;5;22;2;0;2;18;21;0;0;0;0;0;0;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.534.969;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;19;7;26;0;0;9;17;21;0;0;0;0;0;2;0;0;3;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.535.248;2º Módulo;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;7;8;15;2;0;2;11;14;0;0;0;0;0;0;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.534.290;1º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;15;7;22;2;0;17;3;16;1;0;1;0;0;2;0;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.534.894;2º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;12;5;17;1;0;6;10;15;0;0;1;0;0;0;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.535.354;3º Módulo;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;16;5;21;2;0;8;11;19;0;0;0;0;0;0;0;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.658.206;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;20;14;34;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.651.466;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;17;23;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.653.785;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;23;17;40;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.656.267;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;17;14;31;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.657.307;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;25;15;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.657.836;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;24;11;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.655.277;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;21;19;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.656.473;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;21;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.651.821;1ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;32;8;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.655.467;2ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;30;10;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;296.657.521;3ª Série;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;23;10;33;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Juquitiba;Grande São Paulo Sul/Baixada Santista;Etec de Embu (EM Raízes do Pau Brasil - Juquitiba);241.2 - Cd_Cps;296.564.479;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;22;4;26;0;0;2;24;19;0;0;0;1;0;6;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;296.549.330;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;19;9;28;4;0;4;20;21;0;0;0;0;0;4;1;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;296.549.785;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;9;9;18;0;0;0;18;13;0;0;1;2;0;2;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;296.549.595;2º Módulo;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;13;5;18;0;0;0;18;11;0;0;0;0;0;7;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;296.555.956;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;16;24;40;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;001.125.271;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Integral;20;20;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;002.125.271;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Integral;20;16;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;003.125.271;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Integral;18;19;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;004.125.271;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec-PI;Integral;15;24;39;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;005.125.271;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec-PI;Integral;15;25;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;006.125.271;1ª Série;Integrado;Gestão e Negócios;Gestão;Logística - MTec-PI;Integral;17;16;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.481.237;2º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;32;8;40;0;0;10;30;35;1;0;1;0;0;2;0;1;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.480.684;1º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;25;15;40;0;0;21;19;39;0;0;0;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.484.058;3º Módulo;Técnico;Gestão e Negócios;Gestão;Administração;Noite;23;14;37;0;0;10;27;37;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.480.395;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;34;6;40;0;0;0;40;32;0;0;1;0;0;5;0;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.480.544;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;31;4;35;0;0;0;35;22;5;0;5;0;0;0;0;0;3;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.480.981;1º Módulo;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;27;13;40;7;0;20;13;37;0;0;2;0;0;1;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.483.910;2º Módulo;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;29;9;38;0;0;6;32;29;0;0;3;0;0;3;1;0;2;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.484.181;3º Módulo;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;17;10;27;6;0;1;20;25;0;0;0;0;0;1;0;0;1;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.481.070;1º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;9;31;40;1;0;24;15;35;1;0;0;0;0;4;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.484.256;3º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;9;18;27;0;0;14;13;27;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.483.969;2º Módulo;Técnico;Informação e Comunicação;Informática;Informática;Noite;7;28;35;0;0;15;20;35;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.490.337;2ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;24;16;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.490.774;3ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;24;16;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.490.188;1ª Série;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;23;17;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.491.350;3ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;3;36;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.491.145;1ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;5;35;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;296.491.244;2ª Série;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;14;26;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
