Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;399;40;9,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;40;40;1,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;241;40;6,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Modelagem do Vestuário - MTec;Manhã;222;40;5,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Cultural e Design;Design;Modelagem do Vestuário - MTec;Tarde;78;40;1,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Tiquatira;208;Integrado;Produção Industrial;Química;Química - MTec;Manhã;307;40;7,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;153;40;3,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;302;40;7,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Produção Cultural e Design;Design;Design Gráfico - Mtec-N;Noite;69;40;1,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Informação e Comunicação;Informática;Informática - MTec;Tarde;141;40;3,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Manhã;69;40;1,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa;185;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec de Vila Formosa (CEU Aricanduva);185.03 - Etec/Ceu;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Guia de Turismo;Noite;43;30;1,43;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;52;40;1,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Técnico;Produção Cultural e Design;Design;Design Gráfico;Noite;70;40;1,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;112;40;2,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Tarde;77;40;1,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;39;40;0,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Doutora Maria Augusta Saraiva;154;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;101;40;2,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;178;35;5,08;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;67;40;1,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;77;40;1,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;78;40;1,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;98;80;1,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;46;40;1,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;62;40;1,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Ambiente e Saúde;Meio Ambiente;Meio Ambiente;Noite;47;40;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;64;40;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Produção Industrial;Química;Química;Noite;54;40;1,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Técnico;Controle e Processos Industriais;Indústria;Sistemas de Energia Renovável - Ead;Manhã;155;40;3,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;230;35;6,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Alimentícia;Química;Alimentos - MTec ;Tarde;67;35;1,91;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;73;35;2,08;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;246;35;7,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Tarde;74;35;2,11;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Tarde;24;35;0,68;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;130;35;3,71;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica  - MTec;Tarde;27;35;0,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec;Manhã;46;35;1,31;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;85;35;2,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;154;35;4,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;41;35;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;169;35;4,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;81;35;2,31;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;86;35;2,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;192;35;5,48;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Industrial;Química;Química - MTec;Tarde;49;35;1,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Produção Industrial;Química;Química - MTec;Manhã;155;35;4,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Integrado;Gestão e Negócios;Gestão;Serviços Jurídicos - MTec;Tarde;277;35;7,91;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas;013;Especialização;Ambiente e Saúde;Saúde;Gestão de Unidades de Alimentação e Nutrição;Noite;34;25;1,36;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;61;40;1,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Getúlio Vargas (EE Professor Roldão Lopes de Barros);013.05 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;52;40;1,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Técnico;Gestão e Negócios;Gestão;Administração;Noite;54;40;1,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;58;40;1,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;225;40;5,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;192;80;2,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;44;40;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;129;40;3,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão;226;Especialização;Controle e Processos Industriais;Indústria;Automação Predial;Noite;40;40;1,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Gildo Marçal Bezerra Brandão (CEU Perus);226.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;45;30;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;209;40;5,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Gestão e Negócios;Gestão;Administração;Noite;67;40;1,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Produção Cultural e Design;Design;Design de Móveis;Noite;62;40;1,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;104;40;2,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;64;40;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;84;40;2,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Técnico;Ambiente e Saúde;Meio Ambiente;Meio Ambiente;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;214;40;5,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Tarde;218;40;5,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Infraestrutura;Construção Civil;Edificações - MTec-PI;Manhã e Tarde;139;40;3,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec-PI;Manhã e Tarde;103;40;2,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;232;40;5,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec-PI;Manhã e Tarde;174;40;4,34;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Guaracy Silveira;061;Especialização;Ambiente e Saúde;Meio Ambiente;Gestão Ambiental;Noite;37;30;1,23;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Gestão e Negócios;Gestão;Administração;Noite;68;40;1,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;162;40;4,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;121;40;3,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Técnico;Produção Industrial;Química;Química;Noite;86;40;2,15;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;610;40;15,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;362;40;9,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina;238;Integrado;Produção Industrial;Química;Química - MTec-PI;Manhã e Tarde;267;40;6,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Cidade Dutra);238.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;92;30;3,06;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Cidade Dutra);238.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;61;30;2,03;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Vila Rubi - Jornalista Alexandre Kadunc);238.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;68;30;2,26;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Vila Rubi - Jornalista Alexandre Kadunc);238.01 - Etec/Ceu;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;50;30;1,66;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Vila Rubi - Jornalista Alexandre Kadunc);238.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;56;30;1,86;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Técnico;Gestão e Negócios;Gestão;Administração;Noite;54;40;1,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;112;40;2,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;129;40;3,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;534;40;13,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;154;40;3,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Tarde;121;40;3,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;425;40;10,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Tarde;93;40;2,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;194;40;4,84;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;106;40;2,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Gestão e Negócios;Gestão;Administração;Noite;98;40;2,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;89;40;2,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Gestão e Negócios;Gestão;Logística;Noite;72;40;1,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática;Noite;68;40;1,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;183;40;4,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;352;40;8,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec-PI;Manhã e Tarde;95;40;2,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Gestão e Negócios;Gestão;Logística - MTec-PI;Manhã e Tarde;184;40;4,59;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Segurança;Saúde;Segurança do Trabalho - MTec;Manhã;189;40;4,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;44;40;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;185;40;4,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;87;40;2,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;410;80;5,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;595;80;7,43;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Feitiço da Vila);221.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;56;30;1,86;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Guarapiranga);221.05 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;80;30;2,66;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Vila do Sol);221.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;105;60;1,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Vila do Sol);221.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Logística;Noite;29;30;0,96;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jorge Street (CEU Parque Bristol) ;011.03 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;53;30;1,76;
